review_id,app_id,review_text,label
137807208,2337630,AFL 23 is an ok game but still needs improvements.  PROS: - Clean UI & UX -  Great cinematic shots after scoring - Create a custom stadium - Create a custom player - Game play is smooth - Cross Play  CONS: - Some bugs that still need fixing. (Like when kicking and versing the AI) - The price is sort of not worth it at the moment  Overall AFL 23 is a good game but still needs improvements,1
137806095,2337630,"Here's Buddy Franklin knocked away by Morris, couldn’t mark it  Naismith handball out to Buddy, Buddy tackled by Morris Dropping the ball, Boyd TOOK THE ADVANTAGE AND PLAYED ON FROM INSIDE THE CENTRE SQUARE  BOYDS KICKED A GOAL, BOYDS KICKED A GOAL  FROM INSIDE THE CENT-F**K",0
137806618,2211730,PROS:  Excellent Combat Excellent Movement A wide range of enemy variety Easy to pick up CONS:  Only one arena Only one weapon  VERDICT: 8/10: Great for casual play but not enough variety to keep always keep things interesting,1
137806282,2056340,Good Story-Game,1
137805914,1837580,"I am a streamer who is doing what I've titled ""The Year of the FMV"" where I explore FMV games both old and new not only as a celebration of an interesting style of gaming, but also because I'm interested in creating my own. So far I've learned a lot, and this title is no different. Seeing how Wales Interactive has evolved as a company has been a real treat. They added in Streamer Options so that the game will pause for streams, which is phenomenal. Their writing has improved as well as their sound design.  Some critique that I have is very small and most people won't even notice it. It's little things like some lines that could've used another pass, tweaks to voice lines so they don't sound like they were performed in a booth, vfx adjustments... just little things and nothing that would be significant or against the story.  Overall, the performances stick out, everyone feels like a unique character, and though the pace of the story is short (which allows for working with branching paths that actually matter in an easier way), the locations make some sense. It has a Goonies vibe, which I'm completely for. Also, events that happen in the story (which I won't spoil) are shocking in the moment.  Buy this game. Support these people and their hard work. It's really cool to see a story where choices matter and it means that. It's not as ""interactive"" as other games, but the way in which they handle the style of FMV is really satisfying. They definitely have a feel, so it's generally easy to tell when a title is by them. All good signs, in my opinion.",1
137807381,1824960,I already got a hour on the game and i already got to change pants 3 times,1
137806318,1649130,"Game is really fun, would def recommend if you enjoy action roguelikes. My only complaint is that walls/objects do not become semitransparent when you are behind them, which at times makes it impossible to see enemies and traps.  This isn't a game-breaking flaw, but can be quite frustrating.",1
137806724,2262610,YES!!!!!!!!!,1
137806502,2262610,I haven't chopped this much wood since high school.,1
137806497,2262610,air frye wit h skye,1
137806242,2262610,"The reviews were not lying. I did, indeed, eat a burger.",1
137806028,2262610,"Adorable! Such a great cast of characters, Clever writing and so many surprises! Can't wait to explore more!",1
137805683,2263330,"I have never refunded a game before until this scam of a game and this is my first review. Bro how are you going to charge $5 for a game I literally beat in 4 minutes. There is only one level and one boss. You can't rebind your keys and you have attack key bound to K, and whoever thought that was a good idea is a bad person. This has to be a scam and I probably just downloaded a crypto miner. This is the worst and most laziest game I have ever played and you should be ashamed for even having the audacity to charge $5.",0
137807056,1295730,"This was hyped up to be the next Sakura Dungeon or have gameplay like Winged Clouds most popular game Sakura Dungeon(last i checked), but its a total letdown. On a story and gameplay level. There's a plot point that made me so pissed off I stopped playing and uninstalled the game, but because that plotpoint was past 2 hours into the game I couldn't refund it.  I had real hopes for this game since I first heard of it through WC's other games and usual channels around them... But for the game to feel like being a first time Starwars fan to watch episode 6 first without any previous knowledge. As the male perv hero has zero backstory before this game starts, opening minutes only make me dislike 1 of the first 2 girls with a burning passion, and the so-called king of the kingdom the protag apparently saved in the past.  I give this game a 1.5/10 and its only not a 0/10 due to WC's cute style giving it that at least.",0
137807421,2128270,"I really enjoy this game, which has obvious and well adapted influences to its fast gameplay.  All I want is more of it, enemies, levels, build options, etc.",1
137809412,2340030,If Doom was actually a good game,1
137808992,1550010,"First I will say that this can be a very fun relaxing game to play. The game is beautiful,so much vibrant color. On that note, the stamina is terrible, no storage. To get money and buy the things you need to progress is nearly impossible. The days move so fast I haven't been able to get one quest accomplished due to not finding the NPC or the items I need before the day ends. In know the Devs are working hard to make improvements  and fixes. I recommend to those who are interested in the game to purchase it now while it is on sale and wait for the issues I mentioned above to be fixed.  Love the game. Cant wait for all the updates and improvements that are coming. Beautiful game Devs.",1
137809433,1294810,"If we could actually stay in a game together, this game might be more fun. It has LOTS of issues that make it ""not great"" but I am going to power through because I spent money on this...I TRY to play with one person who is on Xbox Gamepass and another who is also on Steam, but my Steam buddy gets kicked or his mic stops working after a cutscene (I won't even talk about the awful loading screens). I'm writing this review after trying to play for a couple hours this evening and having to back out and re-invite multiple times, but now we've all disconnected and we give up tonight.   I was SO HYPED for this game - I've been looking forward to playing for months! I've never been more disappointed in a game though. At this point, I'm only playing this game because I spent $70 on it (which it's not worth).",0
137809424,1294810,I'm having a ton of fun with this game. IDK what everyone's complaining about.,1
137809329,1294810,Go woke go broke.,0
137809295,1294810,game was great and will get updates and turn out to be a good game i enjoyed it just get some friends lol,1
137809230,1294810,"this game is good, not great but good. most people complaining have a shit computer and cant run it or complain its empty and nothing there after playing for 2 hours. play the game, go to burial point and stop bitching. its like a 6.5, stop treating this like 2077 or F76",1
137808872,1294810,"This game should have had an ""Early Access"" tag and been released in the $20-40 range. End of story.  What we got instead is an unfinished, unoptimized, uninteresting and unimpressive dumpster fire at an incredibly ballsy AAA price - sold to us through lies and hype. It's barely a game at all in its current state.  What would you do if, after hearing how amazing a sandwich is from a television ad, you went to the restaurant advertising it and paid for one - it was expensive but surely it will be worth it. They then hand you a single slice of bread with a bite taken out of it. That's it. You complain and in response they suggest ""upgrading"" to the deluxe sandwich pack so that, when the sandwich is ACTUALLY-actually complete, you'll have an EVEN BETTER sandwiching experience. You wouldn't accept that would you?  Well you shouldn't accept it here either, or anywhere else. The nauseating cycle of game-making companies charging the absolute highest price possible for half-assed garbage must end.  Releasing it at all in the state it's in (at the time I write this) is absolutely deplorable, charging the maximum price of $70 for it is outright criminal. You should be ashamed and legally punished for what you have done here.",0
137808091,1294810,This game is honestly not bad.  Most games that are released have bugs that get patched with time.,1
137807553,1294810,"After having such great luck with other reportedly buggy games I had high hopes I would purchase this and it would run great, play great and prove everyone wrong.  Alas that is not what happened.  Graphics are a 6 out of 10 at best.  In 2023 I expected much better than what I saw in the game.  Even on epic settings graphics seemed mediocre at best.  Not a great start.  AI is pretty much non-existent.  Every and I mean EVERY enemy I encountered would stand there while I ran right up to them and shot them in the face.  It was as if they were just waiting for me to kill them.  They rarely reacted and when they did it was as if they were in no hurry to respond or react to me.  While the game ran fine there were a fair amount of glitches here and there I encountered.  Enemies got stuck on geometry, animations were a bit quirky, and event triggers seemed a bit delayed.    I really hope that Arkane goes in and fixes this up.  This whole ordeal feels much like Back 4 Blood when it launched.  I hope they don't treat it like Back 4 Blood and jump ship the way the devs for Back 4 Blood did.  Currently there is no way this is worth $70, not even half that.  Do better Arkane!",0
137809434,1669000,"If you love games like Civ, Heroes of Might and Magic, Total War: Warhammer,  Stellaris, or previous AoW titles, you're gonna have a blast with Age of Wonders 4! One of the best strategy games I've played in years. Keep in mind I didn't have any crashes, but some people do.",1
137809007,1669000,Actually good.,1
137808861,1669000,"So Everyone has their like and dislike so this is just my opinion of this game. If you like it good for you if you don't well you aren't the first.  Okay So i am a AOW fan played the 1st to 3rd game skipping only planetfall. I am also a 4x fan so yeah games like CIv and Warhammer done that. Also i know that the game is more of a sandbox then a actually AOW campaign game.  So for ppl coming into this game thinking its a AOW game... Well sorry its basically a Sandbox game. Why i say this...... AOW is about the story as mention this is my opinion. The game has some story ""World"" but compare to the previous campaigns it is lacking...  For ppl thinking this is a 4x Game.... Welllll yes it is. Think Humankind . there isn't much trade resource, Resource is link to mainly gold, mana, food, research and production. it doesn't effect what units can be built. There are wonder and things that once you get 3 of it grants you some boost. Diplomacy is lacking since you don't hav much to do apart from making friends and making enemy. you can trade but the lack of ""trade resource"" make it boring. pretty much i just send them the 50 buck and that it they will either wanna be your friends or hate you. City states grow fond of you abit too quick imo but they are naggy at times so i guess its okay....  Units. you have culture based units which includes, Scouts, Archer, battlemage, Soldier and support. you can then add more units from certain tome which give you more archers, calvary and battlemage and afew others, then you get Summons and also units from the wonders which you can get from duty of liege and random event. overall tome units have more skill then base units  Ranks. Units starts at Recruit each rank up you get more health, at ... i think it was elite or champion you get 1 extra skill or get a promotion to another unit and then legendary which give you another skill. the skill are the same depending on what units it is archer all get eagle eye at legendary. i have seen 2 promotion units, Feudal Pikeman and Copper Golem.  Rank up is done poorly imo Spellforce conquest of EO makes it better.  Tech....... well its called tomes here and they are link to the 6 ""Element Affinity""? you get 9 tome for each affinity 2 set from rank 1 to 4 and 1 for rank 5. There are condition to get rank 5 like need 5 shadow affinity or something. each tome has about 4-6 Items to research. you might be able to get other tome or research items from random event. in 1 game got a ""demon"" that came asking if you wanna get a cryo tome. what item available to research are random from what you have gotten but there are so little you can research you can pretty much get what you wants easily. I blame my Civ gaming for this but there are just toooo little to research.  Spell. you get battle spell and global spell. most global spell will have persist spell that rank perm bonus  as long as you can upkeep it. other are just a 1  time use like summon or change landscape and so on. Battle spell..... seems like your stuck to 3? From my game play Buff and debuff are more useful then atk spell. Strengthen spell.... my 2 full stack legend lost to 3 full stack of recruits-veteran with pretty much the same tier but they have fire range atk and strength buff 22Plus damage per hit.   city building. Your Pop are unhappy with any and all improvement on the land build farm they aren't happy, mine same, woodcutter same, quarry yup unhappy. building are pretty much for resource increase and units nothing much to talk about  Custom World.... This is very nice you can make a custom type of land and weather, and the most fun is a world with ever changing landscape as loong as its not claim and ever growning mob but i have no idea far placement for players are about 7 to 8 turns away.  Custom Race. well you know the races, you seen the skill and cultures. nothing much to talk about. just what tome you choose will change what they call you.  transformation. Seriously 1 of the things that got me was the transformation but meh it wasn't that big of a deal imo after playing. you do get some bonus like flying or invis in forest or walk faster just to mention afew ah also some cosmetics change.  Overall it feels like a okay but lacking 4X game might be more fun in multiplayer i guess. So to buy now or later.... Wait for a discount or even better wait for DLC then wait for discount.   As mention this are my opinion of the game if your happy with the game good for you if your not well you aren't the only one disappointed.",0
137808694,1669000,"It's a fun 4x, runs fine, didn't cost $70 for the base game.   Basically 10/10 by 2023 standards.",1
137808660,1669000,Best game I've played in many years.,1
137808545,1669000,Game is amazing  Fair warning though. A few performance issues on launch.  A must buy however if you love fantasy 4x games. This is the best in the age of wonders series by far.,1
137808346,1669000,It is amazing!,1
137808316,1669000,"So far the game is incredibly fun to play. I'm not surprised though, as a big fan of Publisher - Paradox. I haven't even started customizing any Godir yet - so I'm sure I'll be putting a few hundred hours into this game most likely.  The multiplayer is actually really well done imo - for a 4x. There is re-joinability and game session states - it does sometimes get ""out of sync"" but the game session feels like I can always ""get it back"" by reloading /exiting, etc. I have yet to lose any games states, which for me really makes this game more enjoyable.",1
137808097,1669000,"I've spent as much time theory crafting what faction to play next as I have playing. The customization options for your faction, hero, and the world itself add so much beyond what was available in 3. Can't recommend the game enough.",1
137807955,1669000,"I've liked Age of Wonders since the previous ones. I am not disappointed, everything looks great, nicer visuals etc. [b]No problem whatsoever[/b]. I had a crash when I exited the game once in my 16 hours gameplay, but that's it.   This experience taught me again to just try the game anyway (if I really were interested in the game initially) whenever I see negative reviews on the first day launch complaining about game performance. I think we're just in a period of transitioning, game pc specs is getting more demanding but gamedev posted a not really demanding PC requirements. I wish they would just put the recommended requirements as high as they think it would be to be on the safe side, rather than have people complain about game performances when they thought their pc rig is enough just from reading the recommended requirements. There needs to be an honest communication between the devs and the potential buyers.",1
137807773,2362120,"Almost certainly developed by someone used to building app games, but has a compelling story line. A nice casual play.",1
137808408,1622800,"This game has a solid foundation that supports cross-platform level sharing. However, it currently suffers from some bugs and an overall lack of tools. It is not 100% clear what all you can do with some of the tools available. This does not feel like a 1.0 launch, and I worry it may suffer the same fate as Rogue Heroes if not properly cared for. This game's release should have been delayed to further polish what they have.  I am pleased with its built-in bug report system, however, which allows you to send screenshots and videos. Hopefully this will help the developer(s) elevate the game to where it needs to be.  I do still recommend this game if you are a fan of games like Super Mario Maker. However, at the time of this review, the game is young and needs polish.",1
137807970,1651490,"As the game literally just released into Early Acces, I don't want to get too into the features (or lack thereof) currently. I trust that the developers are working on things like seasons, pets, different life stages, etc. in the background.  I do want to focus on what's here. The foundation for this game is very solid and enjoyable. It's not yet at the point where I could sink hundreds of hours into it, but between Early Access and the demo I've easily already sunk 15 - 20 hours into this game. For the price, that's more than worth it to me. I also really enjoy the queer and trans inclusive stuff that's already in the game as well. I hope there can be even more stuff going forward, especially stuff like neurodivergent tinies (ADHD, ASD, etc.)  This game is very much like the old school sims games, where needs deplete pretty rapidly and you spend a lot of time managing them. IMO they deplete a little too rapidly, especially energy and entertainment. E.g. if your tiny goes jogging once they'll probably need to zonk out for a nap immediately afterward, even if they just woke up. And I feel like on days where my tinies work I'm sending them to bed at 4 pm because they're so exhausted. It might be a little jarring for players of newer life sim games. It can especially get very unmanageable when you've got a full household of tinies.  The developer is also VERY responsive and quick to act on feedback, which is something I love to see in Early Access titles. I made a feedback suggestion on something small and it was implemented into the game within 24 hours. if you have comments or suggestions then I *highly* recommend using the dev's feedback form. I think as long as they continue listening to players, then the game will turn out great.  I plan on revisiting the game in the future as more features are added, but for the price I'd say go ahead and try it out if you think it might interest you.",1
137809281,1566200,Unless you have a controller this game plays like shit.,0
137809187,1566200,10/10  My ragtag group of hobos is getting farther than the Maple Leafs do in the playoffs,1
137809180,1566200,"Tape to tape is a great hockey game that provides players with an immersive and exciting experience. The game is designed to simulate the fast-paced, physical nature of ice hockey, and it does an excellent job of capturing the feel of the sport. The game features intuitive controls, stunning graphics, and realistic gameplay mechanics that make it an enjoyable game to play.  However, one major drawback of Tape to tape is its lack of multiplayer. While the game offers a single-player campaign that can be challenging and engaging, it does not provide players with the ability to play against other people online or in local multiplayer mode. This means that once players have completed the single-player campaign, there is little else for them to do in the game.  Multiplayer functionality is a crucial aspect of modern video games, and it is a feature that is sorely missed in Tape to tape. The ability to compete against other players online or with friends in local multiplayer mode adds an extra layer of depth and replayability to games, and it is something that many players have come to expect from their games. In the absence of multiplayer, Tape to tape may struggle to retain players for an extended period, which is a shame given its otherwise excellent gameplay and presentation.",1
137809136,1566200,"Only Hockey, No Bettman.",1
137808763,1566200,"I have had a ton with the game so far. I feel like it needs some balancing patches, but then again its early access. I am so glad there is a good hockey game on PC now. I would recommend this game",1
137808627,1566200,"this game sounds very nice on paper. my concern was ""is the hockey gameplay any fun?""  sadly its not. if you want to controll a different player you either press a button or use the right stick. almost never you will get the desired player and if you do, the momentum of the player is often so bad that you cant chage direction fast enough and the ai player is gone.  checking doesnt connect the way you would think so you often check the air.  your keeper is basically not on the field. the ai scores from center line and you cant get past their keeper even with upgraded shots from close range. i lost a game 5:0 cause the ai scored with 5 shots from center line with nothing i could do.  one time i used my stick to knock down an opponent. he got passed to and stood up instantly to score a goal. usually they are down for a few seconds. because of stuff like that you often feel robbed and punished even though you havent mad a mistake.  this game does not feel rewarding nor fun to play. often you just feel like you have no controll over the situation and are just rolling dice.",0
137808239,1566200,"Been a ton of fun so far. Couple issues I'm seeing- players occasionally getting stuck in the wall, my goalkeeper getting pushed out of the crease and then going behind the goal while trying to find his way back, and the ai once passing straight into their own goal.   Also, it'd be really nice if there was a way to skip goal replays (unless I just have no clue how to do it), and for the keyboard users it would be great if it was possible to reassign keys.",1
137807972,1566200,"This game looks good, and that's about all I can say for it.  Playing the ""campaign"" you unlock 2 pucks per win. And you need 10+ pucks minimum to buy the most basic things. It quickly escalates.   If you manage to run to first boss each time (unlikely) that's 6-8 pucks a run.  Which would seem fine but the game controls like trash.",0
137807699,1566200,"Finally, a refreshing, and somewhat simplistic arcade hockey game that brings us OG's back to the days of NHL Arcade 3 on 3.   As far as being in Early Access, the game does have some issues and glitches; However, overall it is a pretty smooth, fun and wholly unique hockey concept that i'm glad to have experienced, despite hearing soccer-like chants in the crowd (what sport are we playing! ayyyyy ohh ayyy oh ayyyy ohh - anyway)  Without spoiling story, deeper mechanics and the rouge-lite elements (<3) - lets quickly get into team selection - building your team of 5 players for some good ol' 5-on-5. Naturally, there are top and bottom skilled players. Without skipping yourself, a semi decent player, you'll select a ""top player"" with at least one beefed up stat (speed, power, etc.) and then you will receive three random bench warmers with poor stats (ha! very realistic) and you're off to the shinnys.   The game play starts off fairly straight forward - I played on default difficulty and with a controller (game recommended) which requires minimal button inputs and a single analog stick to control the player. In the current early access build your AI players leave a lot to be desired defensively, sometimes defending, sometimes skating off to nowhere. From time to time if you let them be, they might poke check the puck away. Offensively, there seems to be some disconnection with your AI team mates on how to properly get into position for clear passes and dusty one timers, making it difficult to score most of the time (I admit, im no NHL 99 pro). Deking with one analog stick is tough, but not impossible as far as beating the goalie. I've scored more than a few goals, but sadly I've taken a lot of L's too (which ends your journey, bringing you back to the start with anything you've earned (rubber pucks, power ups etc).  Transitioning onto the defensive and trying to switch to back-skating players, or changing players while defending in your zone almost always causes your player to skate further out of position, or in general makes situations worse vs the offensive team. Trying to perform checks on players is pretty well not worth it (Good lord, would you just hit the guy, please!!!)  Honestly though, i had a blast playing the game (which also worked well on the steam deck) despite its downfalls. If these various mechanics and issues get improved in the future, which it sounds like the devs are committed to doing, I look forward to seeing what comes next.",1
137809062,1494420,"This game is a gem, Excited to see where this one goes",1
137807897,1494420,Has a lot of room to grow but currently has a solid base for a good RTSFPS Also has crabs,1
137807752,1494420,"Great game, Game-play is enjoyable for both factions visually the effects are top tier for an early access game   Only negatives so far are path-finding issues with humans mainly on Harvesters",1
137807611,2337630,its alright,1
137807493,2337630,"Keeps crashing, they should have sort this out before the release. They even delayed this game by a whole month, surely they could have fixed it with that amount of time. Management mode is good,  but again.... it keeps crashing and exiting out of the game. If they fix the game from crashing, then this would be a enjoyable game. Also, in this game, there is no such thing as tacking. The AI can tackle you on Hardest Level, but you can 't even tackle them. Its just awful.",0
137807467,2337630,"For the moment I wouldn't reccomend putting $100 towards this game, unless you are an AFL fanatic.   For me, the biggest problem with this game are obviously the ridiculous amount of bugs. Stupid things like the AI being way too easy, even on the hardest difficulty, and other things like handballs going 50 metres and AI not tackling/spoling. Another huge loss which AFL Evo 2 did way better (never thought I'd say that), is the fact that there are absoloutley no stats you can see during the game, no disposal count, no free kick count, you can literally just see the scoreboard. Stats should be the first thing they worked on! Should've been the absoloute bare minimum. Don't get me wrong, the cut scenes are cool but after seeing the same scene 10 times in a row, I'd much rather just see the games stats. It's just really dissapointing seeing a company release a game that was so unfinished.  Now for the positives, the graphics are actually really good, for an AFL game, aside from the few faces that aren't scanned properly. The cutscenes, as mentioned before, look really good, and the stadiums for the most part look great as well. The gameplay definitley has potential for now, it feels a lot smoother than previous games when not glitching or bugging, and the goal kicking for set shots is elite. The chipping around the ground and ability to switch also feels really good.  I'd suggest waiting for the nexct major patch if you are looking to buy this, the potential is there, but was definitley released undercooked unfortunatley.",0
137809106,1239300,"This uh is so game when it can make like feel to hurt to play, please tell other!",0
137809101,1239300,"Gravewood High is a phenomenal game that completely blew me away with its fantastic gameplay, intriguing storyline, and immersive atmosphere. This game is truly a masterpiece that sets a new standard for the survival horror genre.  One of the things that I loved about Gravewood High is its unique blend of survival horror and puzzle-solving gameplay. The game is full of tense moments and jump scares that will keep you on the edge of your seat, but it also requires you to use your wits and problem-solving skills to progress through the game. This balance between action and strategy creates a truly engaging and challenging experience that will keep you coming back for more.  Another thing that sets Gravewood High apart from other games in the genre is its stunning graphics and immersive atmosphere. The game takes place in a creepy abandoned high school, and the attention to detail in the environment is absolutely stunning. The dimly lit hallways, eerie music, and creepy sound effects all work together to create an atmosphere that is both terrifying and captivating.  Finally, the storyline of Gravewood High is one of the best that I have ever experienced in a video game. The game follows the story of a group of high school students who must survive the night in a haunted high school, and the twists and turns of the plot will keep you guessing until the very end. The game's characters are also incredibly well-developed and relatable, making the story even more compelling.  Overall, Gravewood High is an outstanding game that is definitely worth playing. If you are a fan of survival horror games or just love a good, immersive storyline, then this game is an absolute must-play. I cannot recommend it highly enough!....  Is what i would be saying if the game actually worked and didnt idle at 99% cpu.",0
137809029,1239300,I am going to harm whoever made this,0
137807903,2056340,10/10 relatable,1
137808831,1837580,"I'm a huge FMV fan and Wales Interactive is one of, if not the best FMV devs in the business. In my opinion, this is not their best game (Late Shift is my favorite), but it's still a fun choose your own adventure game. The story is a bit weird, I wish they would stick to more believable tales, but ultimately it's a good time for FMV fans.",1
137809338,1366850,holy shit this game sucks SO BAD like it can't be any worse than it is now. should've canceled this garbage.,0
137807831,1269300,"I wanted to love this game.  Looks like something fun my wife and I could enjoy together, since we absolutely love Overcooked!  We tried playing the tutorial and after about 30 seconds our controllers began acting like they were disconnected. They were still plugged in, but the game just ignored absolutely every input from both of them. We unplugged them and plugged them back in. We were able to control our characters for another 5 seconds before the exact same problem happened. Not a good experience. This is the only game I have experienced this with.",0
137808361,1423000,"Story's extremely cringe. Just soap opera bullshit. Fanfic's better written than this.  Game is extremely flat. You're supposed to make city management decisions but the only information you have is a line of text and two choices. I'd at least like to make an informed decision, but nah.   UI sucks. Text scrolls at a snail's pace and the usual convention of ""click button to make text show up instantly"" doesn't work -- it just skips the line completely. I've pressed a choice by accident when I was spamming the skip button because the story is so unbelievably ass.  Oh, also key choices don't matter. You have an internal monologue about whether ""integrity"" or ""results"" are more important, and if you consequently go with results it resets you because nuh uh gotta stay on the rails.  Stay away.",0
137808793,1649130,"Solid game and mechanics, can't wait for future updates.",1
137808464,2262610,BANGER GAME I LOVE HCNONE TAKE MY MONEY,1
137807600,2262610,"I haven't played through all of the endings, and I plan to do so, but this game is an absolute treat to anyone looking for a wonderfully drawn cute little adventure about the woes of corporatism  also miss whiskey is my wife and we're married",1
137809626,2263330,"I have never refunded a game before until this scam of a game and this is my first review. Bro how are you going to charge $5 for a game I literally beat in 4 minutes. There is only one level and one boss. You can't rebind your keys and you have attack key bound to K, and whoever thought that was a good idea is a bad person. This has to be a scam and I probably just downloaded a crypto miner. This is the worst and most laziest game I have ever played and you should be ashamed for even having the audacity to charge $5.",1
137807841,2110540,"Full 100% playthrough: https://youtu.be/guQv7v-YY5Y  This is a great game so far I hate the episodic format cause it's hard for me to keep up with new releases, but I do hope I'll be able to for this series as it's incredibly interesting and has great suspense so far. I really enjoyed all the hiding of the notes and what not as well it was a good challenge trying to figure out all the spots and achievements!",1
137810483,2086140,"Pretty fun casual game.  No idea what this 'meta currency' is for, but after I beat world 3 I guess I'll figure that out.",1
137809967,2246110,miko da nye,1
137810222,1277920,"This Companys Payment policy is completely ass like they have not learned of any big mistake the bigger companies did in the past 20 years. 1. you cant play without a subscription, 10$ a month for a indie game are you mad thinking you can compare to WoW who is the last survivor of subscription based? even new world is pay once play forever, you lost youre mind. 2. F2P server and Subscription server, really? splitting the community into subhuman and better human servers",0
137809751,1277920,Be sure to buy the $300 Founders Pack!,1
137811278,1294810,This is a $30 Indie game in early access masquerading as a finished Triple A title with a $70 price tag. Hard Pass. Glad i got it for free.,0
137811118,1294810,You have a higher chance of finding vampires with your eyes closed than walking around looking for them. They are very scattered and when you find them... you can beat them without using any of your abilities. which they are useless in the game. it needs a lot of works.,0
137811090,1294810,Movement in this game made me super disoriented.,0
137811015,1294810,"I understand the hate by the community, yet I enjoyed my time in Redfall, and currently looking forward to the hardest difficulty (which should of been unlocked by default).",1
137810958,1294810,Only 1 hour into the game  Seems like it can be a decent game if they tried harder. Absolutely not worth the price!! Received this game from my Girlfriend and I'd rather just give her the money back.  Buggy and Poor Graphics for the cost. Perhaps should've put a Early-Access tag?,0
137810927,1294810,"everything that could be bad about this game is here,AI is dumb,i have  played on hard through my whole game and its super ez,the world has no people to fight,the game is hella bugged, the graphics are just bad, i run the game on ultra and it looks like im playing on low. but even after all that i can say that i enjoy the idea that they had and i will keep playing but i cant lie and say that you should spend $70 on a game like this $15 would be pushing it fr.",0
137810905,1294810,WHY WAS THIS RELEASE SO BAD,0
137810816,1294810,love the game but needs a patch to fix the bugs,1
137810774,1294810,"I tried i really did but constant disconnections, audio and graphic bugs, Mic and in game chat just randomly not working anymore mid game, Error crashes, frame rates drops, freezing and just terrible game design have made it unenjoyable.  It has the barest of bones of a co-op shooter with none of the polish. Enemies are extremely weak and the AI is awful. Me and my friends worked through all kinds of bugs and issues to beat the first area. We killed the boss through each add phase in 2 hits it was so underwhelming.  We tried to play the second area today, in 1 hour i crashed 4 times, had chat break 3 times and got connection errors and got kicked 5 times.   TLDR - The game is an absolute buggy mess and not worth a purchase at this time.  My friend was so hyped for this game but it is such a disappointment.",0
137810678,1294810,"Honestly, I find it fun. Is it the best Arkane has to offer? No. Is it a buggy mess? Absolutely, like most releases are these days. These will be patched, and I would recommend waiting until those issues are fixed, for sure. There is a fun game here, it just seems like these big name publishers could keep some of the bread in the oven a little longer before pushing them out into the world prematurely.",1
137811493,1669000,"I want to say from all the gameplay I have seen, there is so much to enjoy from this game. But as it stands, ive spent over 5 hours trying different methods to get the game to stop crashing. From drivers to beta branches verifying the files, to settings. Ive tried every method posted by the developers in the official threads to get the game to work and have played less than 35 turns total. Until something official comes out to prevent crashes universally I cannot reccomend anyone to purchase it in case your build is also in the list of effected machines. Which to my knowledge has also not been officially identified.   To the devopers credit, i have spoken directly with them and I am sure they are trying to get it resolved asap, but until im able to play, i got to leave my review this way.",0
137811456,1669000,Very Fun 4x Game. Couldn't stop playing once i started.,1
137811376,1669000,The best 4X fantasy game on the market.   One of those rare games that you don't need to wait for (it) to go on sale; you'll be happy at full price.  Cheers.,1
137811347,1669000,Have not experienced any crashes so far as other reviews have said. Great game and plenty of content to hold you over before the DLC arrives.,1
137811247,1669000,"Age of Wokeness 😒🤡  I'm kind of lacking enthusiasm for the new game:  - Graphics are a bit prettier than 3, but also seem like kind of a mess. Too dark. No clarity. Lacks the visual cohesion of AoW3. - I've no idea what's going on with units Levelling up. Suddenly a Pike unit is a Sword unit? Losing First Strike and whatnot. Messes up your Army formation. - Crappy AoE buffs. Shouldn't these be passive abilities? - This whole 'pronoun' nonsense. No thank you. Take that back to BuzzFeed or Reddit. - Fuzzy Victory Conditions. What am I actually trying to achieve to win the map? - The interface is sooo dated. What am I playing Classic WoW? These dodgy pop up fonts are an eyesore.",0
137811123,1669000,Good Game!,1
137811121,1669000,I think this game could be fun but it's just not for me. I'll play for about an hour and realize I'm not enjoying myself and wanting to go back to civ.,0
137810982,1669000,"Very good game, less annoying economical system compare to civ 6, wonderful era, but crashes alot, this game need heavy fix and patches. still a wonderful time killing game",1
137810981,1669000,The game constantly crashes. It was playing fine until I got until my 3rd turn and now I'm stuck in a battle that I cannot complete and the game keeps crashing for some reason. It's a shame because I was enjoying the game until it kept crashing.,0
137810974,1669000,Too many AI cheats for it to be enjoyable.... killed all their armies... 2 turns later they had 6 full stacks on their capital.,0
137809687,2272420,"You'd probably have more fun stealing stuff in a game like Skyrim. The lockpicking is the same minigame from Skyrim too. It just feels kind of boring honestly, like any other stealth genre of game would be time better spent than in a clunky game like this one.",0
137811133,1566200,Devs came To My Twitch Chat 10/10 do recommend *not posted against my will*,1
137810898,1566200,more of a hockey sim than EA's NHL. I could also see this having a sneaky high skill ceiling. Totally worth supporting this game.,1
137810819,1566200,Fun gameplay overall but this feels almost exactly like the demo. Not really worth it yet.,0
137810480,1566200,Developers need to stop making everything a roguelike.,0
137809771,1566200,"Great game, super fun. I'm surprised at how well balanced it is. Some negative reviews come from who people who royally suck at the game and expect to beat it within the first hour. It's a roguelite, morons, you're meant to fail for a bit first. Like Hades, for example.  Can we take a second to appreciate the massive crybaby who, after 0.7 hours played, critiqued the game about how many pucks you get and how long it would take. After you practice a bit, getting past the first boss is not hard and that rewards 10 pucks alone. It's completely fine.  Ignore the morons that are throwing a temper tantrum because they suck and do yourself a favour and have fun with this great game!",1
137809597,1566200,.,1
